timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687566545284,2,Get Catalog,200,,GetCatalog 1-197,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545286,1,Get Catalog,200,,GetCatalog 1-197,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545287,1,Get Catalog,200,,GetCatalog 1-197,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545294,2,Get Catalog,200,,GetCatalog 1-198,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545296,0,Get Catalog,200,,GetCatalog 1-198,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545297,0,Get Catalog,200,,GetCatalog 1-198,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545304,2,Get Catalog,200,,GetCatalog 1-199,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545306,1,Get Catalog,200,,GetCatalog 1-199,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545307,1,Get Catalog,200,,GetCatalog 1-199,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545314,2,Get Catalog,200,,GetCatalog 1-200,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545316,0,Get Catalog,200,,GetCatalog 1-200,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545316,1,Get Catalog,200,,GetCatalog 1-200,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545325,2,Get Catalog,200,,GetCatalog 1-201,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545327,1,Get Catalog,200,,GetCatalog 1-201,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545328,0,Get Catalog,200,,GetCatalog 1-201,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545334,2,Get Catalog,200,,GetCatalog 1-202,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545336,1,Get Catalog,200,,GetCatalog 1-202,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545337,1,Get Catalog,200,,GetCatalog 1-202,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545345,1,Get Catalog,200,,GetCatalog 1-203,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545346,1,Get Catalog,200,,GetCatalog 1-203,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545348,0,Get Catalog,200,,GetCatalog 1-203,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545355,2,Get Catalog,200,,GetCatalog 1-204,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545357,1,Get Catalog,200,,GetCatalog 1-204,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545358,1,Get Catalog,200,,GetCatalog 1-204,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545364,1,Get Catalog,200,,GetCatalog 1-205,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545365,1,Get Catalog,200,,GetCatalog 1-205,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545366,1,Get Catalog,200,,GetCatalog 1-205,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545374,2,Get Catalog,200,,GetCatalog 1-206,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545376,1,Get Catalog,200,,GetCatalog 1-206,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545377,1,Get Catalog,200,,GetCatalog 1-206,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545385,1,Get Catalog,200,,GetCatalog 1-207,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545386,1,Get Catalog,200,,GetCatalog 1-207,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545387,1,Get Catalog,200,,GetCatalog 1-207,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545394,2,Get Catalog,200,,GetCatalog 1-208,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545396,0,Get Catalog,200,,GetCatalog 1-208,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545397,0,Get Catalog,200,,GetCatalog 1-208,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545404,2,Get Catalog,200,,GetCatalog 1-209,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545406,1,Get Catalog,200,,GetCatalog 1-209,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545407,0,Get Catalog,200,,GetCatalog 1-209,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545415,1,Get Catalog,200,,GetCatalog 1-210,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545417,0,Get Catalog,200,,GetCatalog 1-210,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545417,1,Get Catalog,200,,GetCatalog 1-210,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545424,2,Get Catalog,200,,GetCatalog 1-211,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545426,1,Get Catalog,200,,GetCatalog 1-211,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545427,1,Get Catalog,200,,GetCatalog 1-211,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545434,2,Get Catalog,200,,GetCatalog 1-212,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545437,1,Get Catalog,200,,GetCatalog 1-212,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545438,1,Get Catalog,200,,GetCatalog 1-212,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545444,2,Get Catalog,200,,GetCatalog 1-213,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545446,1,Get Catalog,200,,GetCatalog 1-213,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545447,1,Get Catalog,200,,GetCatalog 1-213,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545454,1,Get Catalog,200,,GetCatalog 1-214,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545455,1,Get Catalog,200,,GetCatalog 1-214,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545456,1,Get Catalog,200,,GetCatalog 1-214,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545464,2,Get Catalog,200,,GetCatalog 1-215,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545466,1,Get Catalog,200,,GetCatalog 1-215,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545467,1,Get Catalog,200,,GetCatalog 1-215,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545474,2,Get Catalog,200,,GetCatalog 1-216,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545476,1,Get Catalog,200,,GetCatalog 1-216,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545477,1,Get Catalog,200,,GetCatalog 1-216,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545484,1,Get Catalog,200,,GetCatalog 1-217,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545485,1,Get Catalog,200,,GetCatalog 1-217,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545486,1,Get Catalog,200,,GetCatalog 1-217,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545494,2,Get Catalog,200,,GetCatalog 1-218,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545496,1,Get Catalog,200,,GetCatalog 1-218,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545497,1,Get Catalog,200,,GetCatalog 1-218,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545504,2,Get Catalog,200,,GetCatalog 1-219,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545506,1,Get Catalog,200,,GetCatalog 1-219,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545507,1,Get Catalog,200,,GetCatalog 1-219,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545514,2,Get Catalog,200,,GetCatalog 1-220,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545516,1,Get Catalog,200,,GetCatalog 1-220,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545517,0,Get Catalog,200,,GetCatalog 1-220,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545527,1,Get Catalog,200,,GetCatalog 1-221,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545529,0,Get Catalog,200,,GetCatalog 1-221,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545529,1,Get Catalog,200,,GetCatalog 1-221,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545534,2,Get Catalog,200,,GetCatalog 1-222,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545536,0,Get Catalog,200,,GetCatalog 1-222,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545536,1,Get Catalog,200,,GetCatalog 1-222,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545544,2,Get Catalog,200,,GetCatalog 1-223,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545546,1,Get Catalog,200,,GetCatalog 1-223,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545547,1,Get Catalog,200,,GetCatalog 1-223,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545554,2,Get Catalog,200,,GetCatalog 1-224,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545556,1,Get Catalog,200,,GetCatalog 1-224,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545557,1,Get Catalog,200,,GetCatalog 1-224,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545564,1,Get Catalog,200,,GetCatalog 1-225,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545565,1,Get Catalog,200,,GetCatalog 1-225,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545566,1,Get Catalog,200,,GetCatalog 1-225,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545574,2,Get Catalog,200,,GetCatalog 1-226,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545576,1,Get Catalog,200,,GetCatalog 1-226,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545577,1,Get Catalog,200,,GetCatalog 1-226,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545585,1,Get Catalog,200,,GetCatalog 1-227,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545586,1,Get Catalog,200,,GetCatalog 1-227,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545587,1,Get Catalog,200,,GetCatalog 1-227,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545595,2,Get Catalog,200,,GetCatalog 1-228,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545597,1,Get Catalog,200,,GetCatalog 1-228,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545598,0,Get Catalog,200,,GetCatalog 1-228,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545605,1,Get Catalog,200,,GetCatalog 1-229,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545607,0,Get Catalog,200,,GetCatalog 1-229,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545607,1,Get Catalog,200,,GetCatalog 1-229,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545614,1,Get Catalog,200,,GetCatalog 1-230,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545615,1,Get Catalog,200,,GetCatalog 1-230,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545616,1,Get Catalog,200,,GetCatalog 1-230,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545625,2,Get Catalog,200,,GetCatalog 1-231,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545627,1,Get Catalog,200,,GetCatalog 1-231,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545628,0,Get Catalog,200,,GetCatalog 1-231,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545634,2,Get Catalog,200,,GetCatalog 1-232,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545636,0,Get Catalog,200,,GetCatalog 1-232,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545636,1,Get Catalog,200,,GetCatalog 1-232,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545644,2,Get Catalog,200,,GetCatalog 1-233,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545646,1,Get Catalog,200,,GetCatalog 1-233,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545647,0,Get Catalog,200,,GetCatalog 1-233,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545654,2,Get Catalog,200,,GetCatalog 1-234,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545656,1,Get Catalog,200,,GetCatalog 1-234,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545657,1,Get Catalog,200,,GetCatalog 1-234,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545664,3,Get Catalog,200,,GetCatalog 1-235,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,0
1687566545667,1,Get Catalog,200,,GetCatalog 1-235,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545668,1,Get Catalog,200,,GetCatalog 1-235,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545674,2,Get Catalog,200,,GetCatalog 1-236,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545676,1,Get Catalog,200,,GetCatalog 1-236,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545677,1,Get Catalog,200,,GetCatalog 1-236,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545684,2,Get Catalog,200,,GetCatalog 1-237,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545686,1,Get Catalog,200,,GetCatalog 1-237,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545687,1,Get Catalog,200,,GetCatalog 1-237,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545694,2,Get Catalog,200,,GetCatalog 1-238,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545696,1,Get Catalog,200,,GetCatalog 1-238,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545697,0,Get Catalog,200,,GetCatalog 1-238,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545704,1,Get Catalog,200,,GetCatalog 1-239,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545705,1,Get Catalog,200,,GetCatalog 1-239,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545706,1,Get Catalog,200,,GetCatalog 1-239,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545715,1,Get Catalog,200,,GetCatalog 1-240,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545716,1,Get Catalog,200,,GetCatalog 1-240,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545717,1,Get Catalog,200,,GetCatalog 1-240,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545724,2,Get Catalog,200,,GetCatalog 1-241,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545726,0,Get Catalog,200,,GetCatalog 1-241,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545726,1,Get Catalog,200,,GetCatalog 1-241,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545734,2,Get Catalog,200,,GetCatalog 1-242,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545736,1,Get Catalog,200,,GetCatalog 1-242,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545737,1,Get Catalog,200,,GetCatalog 1-242,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545744,6,Get Catalog,200,,GetCatalog 1-243,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,6,0,0
1687566545750,1,Get Catalog,200,,GetCatalog 1-243,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545751,1,Get Catalog,200,,GetCatalog 1-243,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545754,2,Get Catalog,200,,GetCatalog 1-244,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545756,2,Get Catalog,200,,GetCatalog 1-244,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545758,1,Get Catalog,200,,GetCatalog 1-244,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545764,2,Get Catalog,200,,GetCatalog 1-245,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545766,1,Get Catalog,200,,GetCatalog 1-245,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545767,0,Get Catalog,200,,GetCatalog 1-245,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545774,2,Get Catalog,200,,GetCatalog 1-246,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545776,1,Get Catalog,200,,GetCatalog 1-246,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545777,1,Get Catalog,200,,GetCatalog 1-246,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545784,2,Get Catalog,200,,GetCatalog 1-247,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545786,1,Get Catalog,200,,GetCatalog 1-247,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545787,1,Get Catalog,200,,GetCatalog 1-247,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545794,1,Get Catalog,200,,GetCatalog 1-248,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545796,0,Get Catalog,200,,GetCatalog 1-248,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545796,1,Get Catalog,200,,GetCatalog 1-248,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545804,2,Get Catalog,200,,GetCatalog 1-249,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545806,1,Get Catalog,200,,GetCatalog 1-249,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545807,1,Get Catalog,200,,GetCatalog 1-249,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545814,2,Get Catalog,200,,GetCatalog 1-250,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545816,0,Get Catalog,200,,GetCatalog 1-250,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545817,0,Get Catalog,200,,GetCatalog 1-250,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545824,2,Get Catalog,200,,GetCatalog 1-251,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545826,1,Get Catalog,200,,GetCatalog 1-251,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545827,1,Get Catalog,200,,GetCatalog 1-251,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545835,1,Get Catalog,200,,GetCatalog 1-252,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545836,1,Get Catalog,200,,GetCatalog 1-252,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545837,1,Get Catalog,200,,GetCatalog 1-252,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545845,1,Get Catalog,200,,GetCatalog 1-253,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545846,1,Get Catalog,200,,GetCatalog 1-253,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545847,1,Get Catalog,200,,GetCatalog 1-253,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545854,2,Get Catalog,200,,GetCatalog 1-254,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545856,1,Get Catalog,200,,GetCatalog 1-254,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545857,1,Get Catalog,200,,GetCatalog 1-254,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545865,2,Get Catalog,200,,GetCatalog 1-255,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545867,1,Get Catalog,200,,GetCatalog 1-255,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545868,1,Get Catalog,200,,GetCatalog 1-255,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545877,2,Get Catalog,200,,GetCatalog 1-256,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545879,1,Get Catalog,200,,GetCatalog 1-256,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545880,1,Get Catalog,200,,GetCatalog 1-256,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545885,1,Get Catalog,200,,GetCatalog 1-257,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545886,1,Get Catalog,200,,GetCatalog 1-257,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545887,1,Get Catalog,200,,GetCatalog 1-257,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545896,1,Get Catalog,200,,GetCatalog 1-258,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545897,1,Get Catalog,200,,GetCatalog 1-258,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545898,1,Get Catalog,200,,GetCatalog 1-258,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545914,2,Get Catalog,200,,GetCatalog 1-260,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545916,1,Get Catalog,200,,GetCatalog 1-260,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545917,1,Get Catalog,200,,GetCatalog 1-260,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545922,2,Get Catalog,200,,GetCatalog 1-259,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566545924,1,Get Catalog,200,,GetCatalog 1-259,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566545924,2,Get Catalog,200,,GetCatalog 1-261,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,1
1687566545925,1,Get Catalog,200,,GetCatalog 1-259,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566545926,1,Get Catalog,200,,GetCatalog 1-261,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545927,1,Get Catalog,200,,GetCatalog 1-261,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545936,2,Get Catalog,200,,GetCatalog 1-262,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566545938,1,Get Catalog,200,,GetCatalog 1-262,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545939,0,Get Catalog,200,,GetCatalog 1-262,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566545945,1,Get Catalog,200,,GetCatalog 1-263,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545946,1,Get Catalog,200,,GetCatalog 1-263,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545947,1,Get Catalog,200,,GetCatalog 1-263,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545957,1,Get Catalog,200,,GetCatalog 1-264,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545958,1,Get Catalog,200,,GetCatalog 1-264,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545959,1,Get Catalog,200,,GetCatalog 1-264,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545966,1,Get Catalog,200,,GetCatalog 1-265,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545967,1,Get Catalog,200,,GetCatalog 1-265,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566545968,1,Get Catalog,200,,GetCatalog 1-265,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
